Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,First Seen,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,497899981,360,602,Image,2024-01-01,2024-01-02,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins from Etsy? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/8248023840945370398.png,,Other,Feed,Direct,Facebook,6281.58,901231,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,502111756,360,805,Image,2024-01-07,2024-01-07,0,  Unboxing a whole year of Lalo’s ✨new✨ play boxes.,https://www.babylist.com/hello-baby/lalo-subscription-toy-play-box-video-review-unboxing?utm_source=fbig&utm_campaign=lalo&utm_content=video,https://s3.amazonaws.com/YM_Ads/-3174551084765654120.png,,Other,Other,Direct,Facebook,370.35,53135,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,506302367,586,375,Other,2023-10-10,2025-06-08,0,Limited Time Offer,,,,Other,Marketplace,Direct,Facebook,32020.96,4479087,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,507849304,360,600,Text,2024-01-19,2024-01-19,0,✨ Kick off the new year with a $500 Gift Card!   Create and build your baby registry now for a chance to win.   One lucky winner will be selected on Jan 31. Don't miss out – start your registry today! ✨,https://www.babylist.com/find,https://s3.amazonaws.com/YM_Ads/-5138630262689924136.png,https://www.facebook.com/935650971259284,Other,Other,Direct,Facebook,331.77,47600,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,506302367,586,375,Other,2023-10-10,2025-06-08,0,Limited Time Offer,,,,Other,Feed,Direct,Facebook,18591.44,2515870,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,515333506,360,558,Text,2024-02-01,2024-02-04,0,Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-h,https://www.babylist.com/find,https://s3.amazonaws.com/YM_Ads/-4840522149360941564.png,https://www.facebook.com/5802478656455038,Other,Other,Direct,Facebook,671.79,96383,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,506302367,586,375,Other,2023-10-10,2025-06-08,0,Limited Time Offer,,,,Other,Reels,Direct,Facebook,285.6,40974,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,590665532,360,560,Text,2024-04-18,2024-04-18,0,These gifts = a Mother’s Day she’ll remember for years to come.  ,https://www.babylist.com/hello-baby/best-gifts-new-moms?utm_source=fbig&utm_campaign=spoonful&utm_content=customcontent&h=AT2se1lgqhUEZE3D8HKD6JQEo4q_MkitUwp5R5ES8umZkXKL_4uTOKKZ-Y3r5ass9hBd0bjiZyv-6fOGmASnnMoS2PN2m_Y_NoR4D6WAJJzJbS_g7lPhMNJPcZPA64T7WdQghgLAS1n4OCfV&s=1,https://s3.amazonaws.com/YM_Ads/8517118047327151647.png,https://www.facebook.com/8277063268975056,Other,Feed,Direct,Facebook,579.51,77378,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,506302367,586,375,Other,2023-10-10,2025-06-08,0,Limited Time Offer,,,,Other,Other,Direct,Facebook,72173.03,10354811,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,720868502,430,625,Image,2024-10-21,2024-10-21,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Open to new registrants only. To qualify, you must not have created a Babylist registry in the last 9 months - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen every week - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-3074553526337469171.png,https://www.facebook.com/5802478493121721,Other,Feed,Direct,Facebook,979.37,126468,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,717673189,430,746,Image,2024-10-17,2024-10-18,0,Create your perfect baby registry with ease using our interactive and printable checklist. Track your progress and ensure you have everything you need for baby.,,https://s3.amazonaws.com/YM_Ads/3427448426065501984.png,,Other,Feed,Direct,Facebook,7041.25,909255,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,720868502,430,625,Image,2024-10-21,2024-10-21,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Open to new registrants only. To qualify, you must not have created a Babylist registry in the last 9 months - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen every week - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-3074553526337469171.png,https://www.facebook.com/5802478493121721,Other,Reels,Direct,Facebook,652.91,84312,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,736992366,430,618,Image,2024-11-21,2024-11-21,0,Lightning crotch? Hip pain? Heavy belly? It’s time to call in the reinforcements.,https://www.babylist.com/hello-baby,https://s3.amazonaws.com/YM_Ads/-8260530860679497496.png,,Other,Feed,Direct,Facebook,353.49,44734,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,720868502,430,625,Image,2024-10-21,2024-10-21,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Open to new registrants only. To qualify, you must not have created a Babylist registry in the last 9 months - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen every week - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-3074553526337469171.png,https://www.facebook.com/5802478493121721,Other,Stories,Direct,Facebook,326.46,42156,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,777470183,430,520,Carousel,2025-01-09,2025-01-18,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,,Other,Feed,Direct,Facebook,47539.01,6578561,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,770609148,375,586,Other,2024-12-11,2025-01-16,0,PPD Research,,,,Other,Feed,Direct,Facebook,3995.5,543790,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,777470183,430,520,Carousel,2025-01-09,2025-01-18,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,,Other,Reels,Direct,Facebook,17823.68,2466483,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,770609148,375,586,Other,2024-12-11,2025-01-16,0,PPD Research,,,,Other,Ads on Reel,Direct,Facebook,643.35,79820,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,777470183,430,520,Carousel,2025-01-09,2025-01-18,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. A winner is chosen every week. No purchase is necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up. -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7864525984052187436.png,,Other,Stories,Direct,Facebook,893.54,123651,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,790970620,430,931,Video,2025-02-08,2025-07-16,51,Save this post if you're starting a baby registry.,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-4884467703022340522.png,,Other,Reels,Direct,Facebook,7156.77,1029128,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,793426046,430,938,Video,2025-02-05,2025-02-14,9,The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent,https://www.nanit.com/products/nanit-pro-camera,https://s3.amazonaws.com/YM_Ads/6534455361632977882.png,,Other,Feed,Direct,Facebook,268.3,37128,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,790970620,430,931,Video,2025-02-08,2025-07-16,51,Save this post if you're starting a baby registry.,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-4884467703022340522.png,,Other,Feed,Direct,Facebook,4396.31,632487,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,793426046,430,938,Video,2025-02-05,2025-02-14,9,The Nanit Pro Baby Monitor has everything you need in a baby monitor so you can feel more confident as a parent,https://www.nanit.com/products/nanit-pro-camera,https://s3.amazonaws.com/YM_Ads/6534455361632977882.png,,Other,Other,Direct,Facebook,293.79,40656,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,805297695,375,586,Other,2025-02-22,2025-02-24,0,Imagem do link compartilhado,,,,Other,Feed,Direct,Facebook,798.29,110469,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,802632717,430,625,Image,2025-02-22,2025-02-27,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-7034183837562359287.png,,Other,Reels,Direct,Facebook,3926.56,543367,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,2025-03-04,2025-03-06,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Feed,Direct,Facebook,75263.3,10415123,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,802632717,430,625,Image,2025-02-22,2025-02-27,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-7034183837562359287.png,,Other,Feed,Direct,Facebook,108762.52,15050834,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,2025-03-04,2025-03-06,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Other,Direct,Facebook,567.05,78470,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,912365389,375,586,Other,2025-05-19,2025-06-30,0,"Award-winning app With crystal clear video, real-time n… See more",,,,Other,Feed,Direct,Facebook,22032.33,3306616,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,2025-03-04,2025-03-06,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Reels,Direct,Facebook,5011.18,693459,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,938786202,430,722,Image,2025-06-26,2025-06-26,0,"Things we look for in a car seat, from easy install to washable fabrics  ",https://www.babylist.com/hello-baby/chicco-keyfit-max-zip-clearlux-infant-car-seat-review,https://s3.amazonaws.com/YM_Ads/-2616186910425183234.png,,Other,Feed,Direct,Facebook,256.21,38452,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,808833446,430,746,Image,2025-03-04,2025-03-06,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-4374251854745755016.png,,Other,Stories,Direct,Facebook,562.32,77815,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,944451568,375,586,Other,2025-06-27,2025-06-30,0,Lucy and 330K others like this,,,,Other,Stories,Direct,Facebook,783.66,117612,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,846143278,430,952,Video,2025-04-08,2025-04-30,15,Evenflo’s infant car seat with a light up handle bar can brighten up your fussy baby’s day.,,https://s3.amazonaws.com/YM_Ads/4776770885454289488.png,,Other,Feed,Direct,Facebook,33048.85,4959991,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,303800808,360,710,Video,2024-02-10,2024-02-11,0,"Babylist Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins from Etsy? Maternity Leave Cash Fund? Check, check, and check. Limited time offer: FREE* Hello Baby Box. Start your registry now ▶ https://bit.ly/3iWYCfn * * * *With minimum of $10 purchase. Shipping and handling not included. Restrictions apply. Your Guide to Creating Your Registry Sign up",,https://s3.amazonaws.com/YM_Ads/7161292597542652351.png,,Other,Other,Direct,Facebook,950.83,136417,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,846143278,430,952,Video,2025-04-08,2025-04-30,15,Evenflo’s infant car seat with a light up handle bar can brighten up your fussy baby’s day.,,https://s3.amazonaws.com/YM_Ads/4776770885454289488.png,,Other,Other,Direct,Facebook,8369.53,1256102,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,486864959,360,584,Image,2023-12-06,2024-01-01,0,✨ Win a $500 Babylist Gift Card! Create and build your baby registry to enter for a chance to win. A winner will be chosen at the end of the year. No purchase necessary; terms and conditions may apply. Limited Time Offer Learn more,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-904037192046496842.png,,Other,Feed,Direct,Facebook,165.07,23683,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,899047923,430,931,Video,2025-05-09,2025-05-12,17,The #1 registered nursing pillow just got an upgrade  ,https://www.babylist.com/gp/boppy-boppy-x-babylist-new-nursing-pillow-with-organic-cotton-cover/60421/2186975,https://s3.amazonaws.com/YM_Ads/2413338258353757243.png,,Other,Feed,Direct,Facebook,1131.76,169855,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,486864959,360,584,Image,2023-12-06,2024-01-01,0,✨ Win a $500 Babylist Gift Card! Create and build your baby registry to enter for a chance to win. A winner will be chosen at the end of the year. No purchase necessary; terms and conditions may apply. Limited Time Offer Learn more,https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-904037192046496842.png,,Other,Other,Direct,Facebook,165.07,23683,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,924474982,375,586,Other,2025-06-05,2025-06-11,0,Everything Dad needs for 25% off,,,,Other,Reels,Direct,Facebook,274.15,41144,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,787972043,430,973,Video,2025-01-24,2025-02-26,15,"This genius machine washes, sterilizes and dries your baby bottles and pump parts.#BabyBrezza #BottleWasher #BottleWasherPro",https://www.babylist.com/hello-baby/baby-brezza-bottle-washer-pro-review,https://s3.amazonaws.com/YM_Ads/6669259111747872854.png,,Other,Feed,Direct,Facebook,2829.64,391572,focus
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,924474982,375,586,Other,2025-06-05,2025-06-11,0,Everything Dad needs for 25% off,,,,Other,Feed,Direct,Facebook,1651.15,247805,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,787972043,430,973,Video,2025-01-24,2025-02-26,15,"This genius machine washes, sterilizes and dries your baby bottles and pump parts.#BabyBrezza #BottleWasher #BottleWasherPro",https://www.babylist.com/hello-baby/baby-brezza-bottle-washer-pro-review,https://s3.amazonaws.com/YM_Ads/6669259111747872854.png,,Other,Reels,Direct,Facebook,2501.98,346230,focus
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,609703189,360,630,Carousel,2024-05-19,2024-06-19,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Limited time offer: FREE Hello Baby",,https://s3.amazonaws.com/YM_Ads/4075764056427482163.png,https://www.facebook.com/996727415151639,Other,Reels,Direct,Facebook,29149.13,3892160,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,837621911,430,625,Image,2025-04-08,2025-04-21,0,"$250 to spend on baby? say less No purchase necessary; terms and conditions may apply. *Terms and Conditions -Open to all new registrants in the United States only. -To qualify, users must create a Babylist registry and add items to the registry. -No purchase necessary. -One registry per entrant. -Users will qualify for the drawing for the week in which they signed up -One winner will be chosen weekly from the previous week's registry sign-ups. -Winners will be contacted through email. Winners must respond to that email within 7 days to accept the prize. If the winner does not respond within 7 days, a new winner will be selected. -Upon acceptance, winners will be emailed their e-gift card ($250 value). -Gift cards must be redeemed at babylist.com/store. -Gift cards are not exchangeable for cash or replaceable if lost or stolen.",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-2308586416529494118.png,,Other,Feed,Direct,Facebook,4590.56,688949,other
